station,valid,tmpc,drct,sknt,skyc1
ATL,2023-01-01 00:52,14.44,0.00,0.00,FEW
ATL,2023-01-01 01:52,13.89,210.00,5.00,CLR
ATL,2023-01-01 02:52,13.33,230.00,4.00,FEW
ATL,2023-01-01 03:52,13.33,250.00,3.00,FEW
ATL,2023-01-01 04:38,13.33,240.00,7.00,VV 
ATL,2023-01-01 04:47,13.00,230.00,7.00,VV 
ATL,2023-01-01 04:52,13.33,230.00,7.00,VV 
ATL,2023-01-01 05:08,13.33,240.00,7.00,VV 
ATL,2023-01-01 05:20,13.33,260.00,5.00,VV 
ATL,2023-01-01 05:52,13.33,280.00,3.00,VV 
ATL,2023-01-01 06:52,13.89,280.00,5.00,VV 
ATL,2023-01-01 07:52,12.78,0.00,0.00,VV 
ATL,2023-01-01 08:17,12.78,0.00,0.00,VV 
ATL,2023-01-01 08:52,12.78,0.00,0.00,VV 
ATL,2023-01-01 09:52,12.22,0.00,0.00,VV 
ATL,2023-01-01 10:12,12.22,0.00,0.00,VV 
ATL,2023-01-01 10:15,12.22,0.00,0.00,VV 
ATL,2023-01-01 10:52,12.22,0.00,0.00,VV 
ATL,2023-01-01 11:07,12.78,0.00,0.00,VV 
ATL,2023-01-01 11:17,12.22,0.00,0.00,VV 
ATL,2023-01-01 11:43,12.22,0.00,0.00,VV 
ATL,2023-01-01 11:52,12.22,0.00,0.00,VV 
ATL,2023-01-01 12:52,12.22,0.00,0.00,VV 
ATL,2023-01-01 13:49,13.00,200.00,3.00,VV 
ATL,2023-01-01 13:52,12.78,210.00,3.00,VV 
ATL,2023-01-01 13:59,12.78,210.00,4.00,VV 
ATL,2023-01-01 14:37,13.33,260.00,6.00,VV 
ATL,2023-01-01 14:50,13.00,260.00,5.00,OVC
ATL,2023-01-01 14:52,13.33,270.00,6.00,OVC
ATL,2023-01-01 15:36,13.89,260.00,4.00,OVC
ATL,2023-01-01 15:52,13.89,260.00,6.00,OVC
ATL,2023-01-01 16:52,15.56,260.00,5.00,BKN
ATL,2023-01-01 17:02,16.11,240.00,6.00,SCT
ATL,2023-01-01 17:21,17.22,250.00,7.00,BKN
ATL,2023-01-01 17:37,17.22,250.00,7.00,BKN
ATL,2023-01-01 17:52,18.33,M,4.00,BKN
ATL,2023-01-01 18:10,18.89,280.00,7.00,SCT
ATL,2023-01-01 18:52,19.44,310.00,5.00,FEW
ATL,2023-01-01 19:52,20.56,290.00,6.00,FEW
ATL,2023-01-01 20:52,21.11,M,5.00,FEW
ATL,2023-01-01 21:52,20.56,280.00,4.00,FEW
ATL,2023-01-01 22:52,17.78,180.00,3.00,FEW
ATL,2023-01-01 23:52,16.67,180.00,4.00,CLR
ATL,2023-01-02 00:52,15.56,170.00,3.00,CLR
ATL,2023-01-02 01:52,15.00,190.00,3.00,CLR
ATL,2023-01-02 02:52,14.44,200.00,3.00,CLR
ATL,2023-01-02 03:52,13.89,0.00,0.00,CLR
ATL,2023-01-02 04:52,12.22,120.00,3.00,CLR
ATL,2023-01-02 05:52,11.67,0.00,0.00,CLR
ATL,2023-01-02 06:52,11.11,0.00,0.00,FEW
ATL,2023-01-02 07:52,11.11,0.00,0.00,BKN
ATL,2023-01-02 08:20,10.56,0.00,0.00,FEW
ATL,2023-01-02 08:52,10.56,0.00,0.00,SCT
ATL,2023-01-02 09:52,10.56,0.00,0.00,BKN
ATL,2023-01-02 10:52,12.78,0.00,0.00,BKN
ATL,2023-01-02 11:52,12.78,0.00,0.00,BKN
ATL,2023-01-02 12:52,13.33,150.00,3.00,BKN
ATL,2023-01-02 13:52,13.89,200.00,4.00,FEW
ATL,2023-01-02 14:25,14.44,190.00,3.00,BKN
ATL,2023-01-02 14:41,15.56,170.00,4.00,BKN
ATL,2023-01-02 14:52,15.56,190.00,4.00,BKN
ATL,2023-01-02 15:38,16.67,180.00,6.00,BKN
ATL,2023-01-02 15:52,17.22,190.00,6.00,BKN
ATL,2023-01-02 16:32,17.78,200.00,5.00,OVC
ATL,2023-01-02 16:52,18.33,200.00,5.00,OVC
ATL,2023-01-02 17:19,18.89,230.00,7.00,SCT
ATL,2023-01-02 17:42,19.44,200.00,7.00,FEW
ATL,2023-01-02 17:52,20.00,200.00,7.00,BKN
ATL,2023-01-02 18:22,20.56,M,4.00,SCT
ATL,2023-01-02 18:52,21.11,0.00,0.00,SCT
ATL,2023-01-02 19:32,21.67,250.00,3.00,BKN
ATL,2023-01-02 19:52,21.67,0.00,0.00,BKN
ATL,2023-01-02 20:43,22.22,0.00,0.00,SCT
ATL,2023-01-02 20:52,22.22,0.00,0.00,SCT
ATL,2023-01-02 21:52,22.22,170.00,5.00,SCT
ATL,2023-01-02 22:52,21.11,110.00,5.00,SCT
ATL,2023-01-02 23:52,19.44,120.00,7.00,FEW
ATL,2023-01-03 00:52,18.33,140.00,4.00,SCT
ATL,2023-01-03 01:52,18.33,140.00,5.00,FEW
ATL,2023-01-03 02:52,17.78,140.00,4.00,FEW
ATL,2023-01-03 03:52,16.67,140.00,4.00,FEW
ATL,2023-01-03 04:52,16.67,160.00,4.00,SCT
ATL,2023-01-03 05:52,17.22,160.00,7.00,FEW
ATL,2023-01-03 06:42,17.22,170.00,5.00,SCT
ATL,2023-01-03 06:52,17.22,170.00,6.00,BKN
ATL,2023-01-03 07:52,17.78,170.00,6.00,OVC
ATL,2023-01-03 08:52,18.33,160.00,7.00,OVC
ATL,2023-01-03 09:52,18.33,180.00,6.00,BKN
ATL,2023-01-03 10:52,18.89,170.00,8.00,BKN
ATL,2023-01-03 11:52,18.89,190.00,7.00,BKN
ATL,2023-01-03 12:50,19.00,190.00,8.00,FEW
ATL,2023-01-03 12:52,18.89,190.00,7.00,FEW
ATL,2023-01-03 12:57,18.89,190.00,9.00,BKN
ATL,2023-01-03 13:52,18.89,190.00,8.00,BKN
ATL,2023-01-03 14:33,18.89,190.00,11.00,OVC
ATL,2023-01-03 14:52,19.44,190.00,11.00,OVC
ATL,2023-01-03 15:52,20.00,190.00,15.00,OVC
ATL,2023-01-03 16:52,21.11,200.00,12.00,BKN
ATL,2023-01-03 17:52,21.11,190.00,10.00,BKN
ATL,2023-01-03 18:52,20.56,180.00,7.00,BKN
ATL,2023-01-03 19:52,20.00,180.00,6.00,OVC
ATL,2023-01-03 20:48,19.00,180.00,7.00,SCT
ATL,2023-01-03 20:52,19.44,180.00,8.00,SCT
ATL,2023-01-03 21:08,19.44,180.00,7.00,SCT
ATL,2023-01-03 21:32,19.44,160.00,5.00,SCT
ATL,2023-01-03 21:52,19.44,130.00,7.00,SCT
ATL,2023-01-03 22:52,18.89,130.00,7.00,SCT
ATL,2023-01-03 22:58,17.78,250.00,20.00,SCT
ATL,2023-01-03 23:05,18.33,260.00,18.00,SCT
ATL,2023-01-03 23:24,17.78,250.00,5.00,FEW
ATL,2023-01-03 23:34,17.22,250.00,4.00,FEW
ATL,2023-01-03 23:52,17.22,160.00,6.00,FEW
ATL,2023-01-04 00:52,17.22,0.00,0.00,FEW
ATL,2023-01-04 01:52,17.22,120.00,3.00,SCT
ATL,2023-01-04 02:52,17.22,0.00,0.00,FEW
ATL,2023-01-04 03:02,17.22,0.00,0.00,SCT
ATL,2023-01-04 03:16,17.22,0.00,0.00,SCT
ATL,2023-01-04 03:18,17.22,200.00,3.00,BKN
ATL,2023-01-04 03:24,17.22,160.00,3.00,FEW
ATL,2023-01-04 03:33,17.22,140.00,4.00,FEW
ATL,2023-01-04 03:52,17.22,170.00,5.00,SCT
ATL,2023-01-04 04:02,17.22,170.00,5.00,SCT
ATL,2023-01-04 04:18,17.22,160.00,4.00,FEW
ATL,2023-01-04 04:52,17.22,M,3.00,FEW
ATL,2023-01-04 05:38,17.22,140.00,4.00,FEW
ATL,2023-01-04 05:52,17.22,30.00,4.00,FEW
ATL,2023-01-04 06:34,17.22,60.00,5.00,SCT
ATL,2023-01-04 06:45,17.78,80.00,6.00,BKN
ATL,2023-01-04 06:52,17.78,90.00,4.00,BKN
ATL,2023-01-04 06:59,17.22,100.00,6.00,OVC
ATL,2023-01-04 07:52,17.78,130.00,7.00,BKN
ATL,2023-01-04 08:52,18.33,170.00,10.00,OVC
ATL,2023-01-04 09:02,18.89,170.00,8.00,OVC
ATL,2023-01-04 09:35,18.89,180.00,9.00,OVC
ATL,2023-01-04 09:50,19.00,190.00,10.00,BKN
ATL,2023-01-04 09:52,19.44,190.00,9.00,BKN
ATL,2023-01-04 10:19,20.00,200.00,7.00,BKN
ATL,2023-01-04 10:52,20.00,240.00,15.00,SCT
ATL,2023-01-04 10:59,18.33,310.00,11.00,BKN
ATL,2023-01-04 11:05,17.78,280.00,9.00,SCT
ATL,2023-01-04 11:24,17.22,280.00,7.00,FEW
ATL,2023-01-04 11:38,17.22,260.00,4.00,FEW
ATL,2023-01-04 11:52,17.22,240.00,4.00,FEW
ATL,2023-01-04 12:07,17.22,210.00,6.00,FEW
ATL,2023-01-04 12:43,17.22,200.00,10.00,FEW
ATL,2023-01-04 12:52,17.22,190.00,8.00,FEW
ATL,2023-01-04 13:18,17.22,190.00,8.00,SCT
ATL,2023-01-04 13:37,17.22,170.00,7.00,BKN
ATL,2023-01-04 13:45,17.22,170.00,8.00,SCT
ATL,2023-01-04 13:52,17.22,160.00,8.00,FEW
ATL,2023-01-04 14:32,16.67,170.00,8.00,BKN
ATL,2023-01-04 14:45,17.22,180.00,7.00,SCT
ATL,2023-01-04 14:52,17.22,190.00,5.00,SCT
ATL,2023-01-04 15:02,17.22,200.00,5.00,BKN
ATL,2023-01-04 15:16,17.22,200.00,5.00,SCT
ATL,2023-01-04 15:52,17.22,210.00,7.00,SCT
ATL,2023-01-04 16:24,17.22,220.00,9.00,SCT
ATL,2023-01-04 16:41,17.22,230.00,7.00,BKN
ATL,2023-01-04 16:52,17.78,240.00,6.00,BKN
ATL,2023-01-04 17:13,17.78,260.00,10.00,BKN
ATL,2023-01-04 17:18,17.78,270.00,10.00,SCT
ATL,2023-01-04 17:26,17.78,260.00,8.00,FEW
ATL,2023-01-04 17:52,18.89,270.00,9.00,FEW
ATL,2023-01-04 18:11,18.33,270.00,10.00,FEW
ATL,2023-01-04 18:52,20.00,260.00,10.00,FEW
ATL,2023-01-04 19:52,20.56,260.00,10.00,FEW
ATL,2023-01-04 20:52,20.56,260.00,13.00,FEW
ATL,2023-01-04 21:52,20.00,240.00,6.00,FEW
ATL,2023-01-04 22:52,17.22,270.00,6.00,FEW
ATL,2023-01-04 23:52,15.56,260.00,6.00,CLR
ATL,2023-01-05 00:52,15.00,240.00,5.00,CLR
ATL,2023-01-05 01:52,15.00,250.00,6.00,CLR
ATL,2023-01-05 02:52,13.89,250.00,4.00,CLR
ATL,2023-01-05 03:52,12.78,240.00,3.00,FEW
ATL,2023-01-05 04:52,11.67,240.00,5.00,BKN
ATL,2023-01-05 05:52,11.11,240.00,4.00,FEW
ATL,2023-01-05 06:52,11.11,240.00,4.00,FEW
ATL,2023-01-05 07:52,10.00,240.00,3.00,FEW
ATL,2023-01-05 08:52,9.44,270.00,4.00,FEW
ATL,2023-01-05 09:52,10.00,280.00,6.00,FEW
ATL,2023-01-05 10:52,9.44,270.00,4.00,FEW
ATL,2023-01-05 11:52,8.33,280.00,6.00,FEW
ATL,2023-01-05 12:52,8.89,250.00,3.00,FEW
ATL,2023-01-05 13:52,10.56,260.00,5.00,SCT
ATL,2023-01-05 14:52,12.22,280.00,7.00,FEW
ATL,2023-01-05 15:52,13.89,280.00,9.00,FEW
ATL,2023-01-05 16:52,14.44,290.00,12.00,CLR
ATL,2023-01-05 17:52,15.56,260.00,11.00,CLR
ATL,2023-01-05 18:52,16.11,270.00,15.00,CLR
ATL,2023-01-05 19:52,16.67,280.00,13.00,CLR
ATL,2023-01-05 20:52,16.67,280.00,13.00,CLR
ATL,2023-01-05 21:52,15.00,290.00,13.00,CLR
ATL,2023-01-05 22:52,13.33,280.00,9.00,FEW
ATL,2023-01-05 23:52,11.67,260.00,6.00,FEW
ATL,2023-01-06 00:52,11.11,260.00,6.00,SCT
ATL,2023-01-06 01:52,11.11,250.00,5.00,FEW
ATL,2023-01-06 02:52,10.56,250.00,6.00,CLR
ATL,2023-01-06 03:52,8.89,280.00,8.00,CLR
ATL,2023-01-06 04:52,8.33,270.00,8.00,CLR
ATL,2023-01-06 05:52,7.78,280.00,8.00,CLR
ATL,2023-01-06 06:52,6.67,280.00,8.00,CLR
ATL,2023-01-06 07:52,6.67,290.00,9.00,CLR
ATL,2023-01-06 08:52,6.11,290.00,9.00,CLR
ATL,2023-01-06 09:52,5.56,280.00,7.00,CLR
ATL,2023-01-06 10:52,5.00,280.00,6.00,CLR
ATL,2023-01-06 11:52,4.44,290.00,5.00,CLR
ATL,2023-01-06 12:52,3.89,280.00,5.00,CLR
ATL,2023-01-06 13:52,6.67,290.00,8.00,CLR
ATL,2023-01-06 14:52,7.78,310.00,10.00,CLR
ATL,2023-01-06 15:52,10.00,290.00,16.00,M
ATL,2023-01-06 16:52,11.11,290.00,16.00,CLR
ATL,2023-01-06 17:52,12.78,270.00,9.00,CLR
ATL,2023-01-06 18:52,13.89,300.00,11.00,CLR
ATL,2023-01-06 19:52,14.44,270.00,8.00,FEW
ATL,2023-01-06 20:52,13.89,320.00,9.00,FEW
ATL,2023-01-06 21:52,13.89,330.00,11.00,FEW
ATL,2023-01-06 22:52,11.67,310.00,7.00,FEW
ATL,2023-01-06 23:52,10.00,300.00,4.00,FEW
ATL,2023-01-07 00:52,9.44,290.00,4.00,FEW
ATL,2023-01-07 01:52,8.89,300.00,6.00,FEW
ATL,2023-01-07 02:52,7.78,300.00,3.00,FEW
ATL,2023-01-07 03:52,6.67,0.00,0.00,FEW
ATL,2023-01-07 04:52,6.11,270.00,4.00,SCT
ATL,2023-01-07 05:52,6.67,280.00,4.00,SCT
ATL,2023-01-07 06:52,6.11,0.00,0.00,FEW
ATL,2023-01-07 07:52,5.56,300.00,3.00,FEW
ATL,2023-01-07 08:52,4.44,0.00,0.00,FEW
ATL,2023-01-07 09:52,3.89,260.00,3.00,FEW
ATL,2023-01-07 10:52,3.33,250.00,3.00,FEW
ATL,2023-01-07 11:52,4.44,310.00,3.00,FEW
ATL,2023-01-07 12:52,3.89,310.00,4.00,FEW
ATL,2023-01-07 13:52,6.11,190.00,3.00,FEW
ATL,2023-01-07 14:52,10.56,0.00,0.00,FEW
ATL,2023-01-07 15:52,12.78,310.00,3.00,FEW
ATL,2023-01-07 16:52,14.44,M,3.00,SCT
ATL,2023-01-07 17:52,15.56,M,3.00,SCT
ATL,2023-01-07 18:52,17.22,0.00,0.00,SCT
ATL,2023-01-07 19:52,17.78,0.00,0.00,FEW
ATL,2023-01-07 20:52,17.78,240.00,7.00,FEW
ATL,2023-01-07 21:52,17.78,190.00,4.00,FEW
ATL,2023-01-07 22:52,15.56,160.00,4.00,FEW
ATL,2023-01-07 23:52,13.89,160.00,3.00,FEW
ATL,2023-01-08 00:52,13.89,170.00,5.00,FEW
ATL,2023-01-08 01:52,13.89,0.00,0.00,FEW
ATL,2023-01-08 02:52,13.89,0.00,0.00,FEW
ATL,2023-01-08 03:52,13.89,0.00,0.00,FEW
ATL,2023-01-08 04:52,12.22,0.00,0.00,SCT
ATL,2023-01-08 05:52,12.22,190.00,4.00,FEW
ATL,2023-01-08 06:52,11.67,200.00,3.00,FEW
ATL,2023-01-08 07:52,11.67,200.00,5.00,FEW
ATL,2023-01-08 08:52,11.11,200.00,3.00,FEW
ATL,2023-01-08 09:52,10.56,180.00,3.00,FEW
ATL,2023-01-08 10:52,10.00,0.00,0.00,FEW
ATL,2023-01-08 11:52,10.00,150.00,4.00,FEW
ATL,2023-01-08 12:52,9.44,0.00,0.00,FEW
ATL,2023-01-08 13:52,10.56,110.00,5.00,FEW
ATL,2023-01-08 14:52,11.11,120.00,3.00,FEW
ATL,2023-01-08 15:52,12.78,0.00,0.00,SCT
ATL,2023-01-08 16:11,12.78,260.00,5.00,BKN
ATL,2023-01-08 16:52,13.89,170.00,4.00,BKN
ATL,2023-01-08 17:08,14.44,160.00,5.00,SCT
ATL,2023-01-08 17:52,15.00,120.00,4.00,SCT
ATL,2023-01-08 18:25,15.56,130.00,5.00,SCT
ATL,2023-01-08 18:52,16.67,M,3.00,SCT
ATL,2023-01-08 19:52,17.22,320.00,4.00,SCT
ATL,2023-01-08 20:52,17.22,200.00,4.00,SCT
ATL,2023-01-08 21:52,16.67,200.00,7.00,SCT
ATL,2023-01-08 22:52,15.00,210.00,9.00,FEW
ATL,2023-01-08 23:52,15.00,220.00,10.00,FEW
ATL,2023-01-09 00:35,13.89,250.00,4.00,SCT
ATL,2023-01-09 00:48,14.00,260.00,5.00,BKN
ATL,2023-01-09 00:52,13.89,250.00,5.00,BKN
ATL,2023-01-09 01:52,13.89,250.00,7.00,BKN
ATL,2023-01-09 02:20,13.89,260.00,7.00,SCT
ATL,2023-01-09 02:52,13.33,310.00,14.00,BKN
ATL,2023-01-09 03:31,12.78,320.00,10.00,FEW
ATL,2023-01-09 03:52,12.78,320.00,10.00,FEW
ATL,2023-01-09 04:52,12.22,300.00,7.00,SCT
ATL,2023-01-09 05:52,11.67,290.00,8.00,SCT
ATL,2023-01-09 06:18,11.11,340.00,8.00,BKN
ATL,2023-01-09 06:37,11.11,330.00,11.00,SCT
ATL,2023-01-09 06:52,10.56,340.00,10.00,FEW
ATL,2023-01-09 07:52,10.00,330.00,8.00,FEW
ATL,2023-01-09 08:24,8.89,330.00,7.00,FEW
ATL,2023-01-09 08:52,8.33,310.00,8.00,FEW
ATL,2023-01-09 09:52,7.22,320.00,8.00,FEW
ATL,2023-01-09 10:52,6.67,310.00,7.00,SCT
ATL,2023-01-09 11:52,6.67,310.00,8.00,BKN
ATL,2023-01-09 12:12,6.11,320.00,7.00,SCT
ATL,2023-01-09 12:52,6.11,300.00,9.00,SCT
ATL,2023-01-09 13:52,6.67,320.00,15.00,FEW
ATL,2023-01-09 14:45,7.22,340.00,9.00,SCT
ATL,2023-01-09 14:52,7.78,340.00,8.00,SCT
ATL,2023-01-09 15:52,9.44,330.00,13.00,FEW
ATL,2023-01-09 16:52,10.00,330.00,11.00,FEW
ATL,2023-01-09 17:52,11.11,360.00,10.00,FEW
ATL,2023-01-09 18:52,12.22,320.00,10.00,FEW
ATL,2023-01-09 19:52,12.78,330.00,10.00,FEW
ATL,2023-01-09 20:52,12.78,320.00,12.00,FEW
ATL,2023-01-09 21:52,12.22,330.00,7.00,FEW
ATL,2023-01-09 22:52,10.00,330.00,7.00,FEW
ATL,2023-01-09 23:52,8.89,330.00,5.00,FEW
ATL,2023-01-10 00:52,8.33,320.00,7.00,SCT
ATL,2023-01-10 01:52,7.22,320.00,3.00,BKN
ATL,2023-01-10 02:52,7.22,320.00,5.00,BKN
ATL,2023-01-10 03:52,6.67,310.00,5.00,BKN
ATL,2023-01-10 04:52,6.11,270.00,5.00,SCT
ATL,2023-01-10 05:52,5.00,330.00,4.00,BKN
ATL,2023-01-10 06:52,4.44,300.00,7.00,SCT
ATL,2023-01-10 07:52,4.44,310.00,8.00,FEW
ATL,2023-01-10 08:52,3.33,300.00,4.00,SCT
ATL,2023-01-10 09:52,3.33,300.00,3.00,SCT
ATL,2023-01-10 10:52,2.78,300.00,4.00,FEW
ATL,2023-01-10 11:52,2.78,270.00,4.00,FEW
ATL,2023-01-10 12:52,2.78,260.00,3.00,FEW
ATL,2023-01-10 13:52,4.44,240.00,3.00,CLR
ATL,2023-01-10 14:52,8.33,260.00,3.00,FEW
ATL,2023-01-10 15:52,10.56,290.00,8.00,FEW
ATL,2023-01-10 16:52,12.22,290.00,7.00,FEW
ATL,2023-01-10 17:52,13.89,250.00,8.00,FEW
ATL,2023-01-10 18:52,16.11,270.00,6.00,FEW
ATL,2023-01-10 19:52,16.67,290.00,6.00,FEW
ATL,2023-01-10 20:52,16.67,270.00,11.00,FEW
ATL,2023-01-10 21:52,16.11,250.00,7.00,FEW
ATL,2023-01-10 22:52,14.44,220.00,5.00,FEW
ATL,2023-01-10 23:52,12.78,230.00,4.00,FEW
ATL,2023-01-11 00:52,11.11,240.00,3.00,FEW
ATL,2023-01-11 01:52,10.56,220.00,3.00,SCT
ATL,2023-01-11 02:52,11.11,240.00,5.00,FEW
ATL,2023-01-11 03:52,9.44,230.00,4.00,FEW
ATL,2023-01-11 04:52,9.44,0.00,0.00,FEW
ATL,2023-01-11 05:52,8.33,250.00,3.00,BKN
ATL,2023-01-11 06:52,8.33,0.00,0.00,FEW
ATL,2023-01-11 07:52,6.67,0.00,0.00,BKN
ATL,2023-01-11 08:52,6.67,0.00,0.00,FEW
ATL,2023-01-11 09:52,6.11,0.00,0.00,FEW
ATL,2023-01-11 10:05,6.11,0.00,0.00,BKN
ATL,2023-01-11 10:52,7.22,170.00,3.00,BKN
ATL,2023-01-11 11:52,8.33,0.00,0.00,BKN
ATL,2023-01-11 11:58,8.89,140.00,3.00,SCT
ATL,2023-01-11 12:52,8.33,0.00,0.00,SCT
ATL,2023-01-11 13:52,9.44,200.00,3.00,SCT
ATL,2023-01-11 14:25,10.00,180.00,5.00,FEW
ATL,2023-01-11 14:52,10.56,190.00,4.00,FEW
ATL,2023-01-11 15:52,12.78,200.00,6.00,FEW
ATL,2023-01-11 16:38,15.00,200.00,8.00,SCT
ATL,2023-01-11 16:52,15.56,220.00,11.00,FEW
ATL,2023-01-11 17:52,17.22,210.00,10.00,FEW
ATL,2023-01-11 18:28,17.22,210.00,7.00,OVC
ATL,2023-01-11 18:52,17.22,230.00,7.00,OVC
ATL,2023-01-11 19:52,18.89,220.00,11.00,BKN
ATL,2023-01-11 20:52,18.89,210.00,9.00,BKN
ATL,2023-01-11 21:30,18.89,240.00,9.00,SCT
ATL,2023-01-11 21:52,18.89,240.00,6.00,FEW
ATL,2023-01-11 22:52,18.33,0.00,0.00,FEW
ATL,2023-01-11 23:52,17.22,0.00,0.00,FEW
ATL,2023-01-12 00:52,16.67,140.00,3.00,FEW
ATL,2023-01-12 01:52,16.11,130.00,3.00,FEW
ATL,2023-01-12 02:52,15.00,130.00,4.00,FEW
ATL,2023-01-12 03:52,15.56,100.00,4.00,SCT
ATL,2023-01-12 04:52,15.00,80.00,5.00,FEW
ATL,2023-01-12 05:52,15.00,150.00,5.00,FEW
ATL,2023-01-12 06:12,14.44,140.00,5.00,BKN
ATL,2023-01-12 06:52,15.00,130.00,4.00,BKN
ATL,2023-01-12 07:01,15.00,130.00,4.00,BKN
ATL,2023-01-12 07:24,14.44,150.00,3.00,BKN
ATL,2023-01-12 07:52,15.56,0.00,0.00,BKN
ATL,2023-01-12 08:52,15.00,140.00,4.00,BKN
ATL,2023-01-12 09:38,15.56,180.00,4.00,SCT
ATL,2023-01-12 09:52,15.56,180.00,4.00,FEW
ATL,2023-01-12 10:52,16.67,190.00,6.00,FEW
ATL,2023-01-12 11:12,16.67,210.00,7.00,FEW
ATL,2023-01-12 11:52,17.22,220.00,8.00,SCT
ATL,2023-01-12 12:52,17.22,220.00,8.00,BKN
ATL,2023-01-12 13:52,17.78,210.00,9.00,BKN
ATL,2023-01-12 14:52,18.33,210.00,10.00,BKN
ATL,2023-01-12 15:52,19.44,210.00,11.00,SCT
ATL,2023-01-12 16:52,20.00,190.00,12.00,BKN
ATL,2023-01-12 17:48,21.00,210.00,12.00,SCT
ATL,2023-01-12 17:52,20.56,210.00,12.00,FEW
ATL,2023-01-12 18:52,21.11,180.00,14.00,SCT
ATL,2023-01-12 19:52,20.56,200.00,12.00,BKN
ATL,2023-01-12 20:22,20.00,190.00,14.00,BKN
ATL,2023-01-12 20:52,18.89,270.00,28.00,BKN
ATL,2023-01-12 20:57,15.56,280.00,32.00,BKN
ATL,2023-01-12 21:15,13.89,230.00,13.00,BKN
ATL,2023-01-12 21:28,13.89,230.00,12.00,FEW
ATL,2023-01-12 21:52,13.89,220.00,10.00,FEW
ATL,2023-01-12 22:34,14.44,230.00,12.00,FEW
ATL,2023-01-12 22:52,14.44,200.00,9.00,FEW
ATL,2023-01-12 23:52,13.89,220.00,9.00,FEW
ATL,2023-01-13 00:52,13.33,230.00,7.00,FEW
ATL,2023-01-13 01:52,13.33,250.00,11.00,FEW
ATL,2023-01-13 02:52,12.78,280.00,11.00,FEW
ATL,2023-01-13 03:52,11.67,290.00,13.00,SCT
ATL,2023-01-13 04:52,11.67,290.00,11.00,BKN
ATL,2023-01-13 05:52,11.11,290.00,12.00,BKN
ATL,2023-01-13 06:52,11.11,320.00,17.00,BKN
ATL,2023-01-13 07:52,10.56,320.00,10.00,BKN
ATL,2023-01-13 08:52,9.44,310.00,15.00,BKN
ATL,2023-01-13 09:52,8.33,320.00,17.00,BKN
ATL,2023-01-13 10:52,7.78,310.00,13.00,BKN
ATL,2023-01-13 11:52,7.22,310.00,14.00,BKN
ATL,2023-01-13 12:52,6.11,320.00,17.00,BKN
ATL,2023-01-13 13:46,5.00,330.00,13.00,SCT
ATL,2023-01-13 13:52,5.56,330.00,13.00,SCT
ATL,2023-01-13 14:52,5.00,320.00,11.00,SCT
ATL,2023-01-13 15:35,5.00,340.00,12.00,BKN
ATL,2023-01-13 15:52,5.00,330.00,17.00,SCT
ATL,2023-01-13 16:52,5.00,300.00,13.00,SCT
ATL,2023-01-13 17:52,5.00,330.00,14.00,BKN
ATL,2023-01-13 18:52,5.00,310.00,18.00,BKN
ATL,2023-01-13 19:52,5.00,320.00,16.00,BKN
ATL,2023-01-13 20:52,5.00,320.00,16.00,BKN
ATL,2023-01-13 21:52,5.00,330.00,16.00,FEW
ATL,2023-01-13 22:52,5.00,320.00,16.00,FEW
ATL,2023-01-13 23:52,4.44,320.00,13.00,SCT
ATL,2023-01-14 00:52,3.89,300.00,15.00,SCT
ATL,2023-01-14 01:52,3.33,330.00,21.00,SCT
ATL,2023-01-14 02:52,3.33,330.00,19.00,BKN
ATL,2023-01-14 03:52,3.33,320.00,15.00,SCT
ATL,2023-01-14 04:52,2.78,330.00,17.00,BKN
ATL,2023-01-14 05:52,2.22,330.00,10.00,FEW
ATL,2023-01-14 06:17,2.22,320.00,17.00,BKN
ATL,2023-01-14 06:47,2.00,320.00,13.00,OVC
ATL,2023-01-14 06:52,2.22,320.00,16.00,BKN
ATL,2023-01-14 07:52,1.67,310.00,17.00,BKN
ATL,2023-01-14 08:52,1.67,320.00,18.00,OVC
ATL,2023-01-14 09:52,1.67,330.00,18.00,OVC
ATL,2023-01-14 10:52,1.67,310.00,18.00,OVC
ATL,2023-01-14 11:52,1.67,310.00,16.00,OVC
ATL,2023-01-14 12:52,1.67,320.00,21.00,OVC
ATL,2023-01-14 13:52,1.67,340.00,15.00,BKN
ATL,2023-01-14 14:52,2.78,350.00,17.00,SCT
ATL,2023-01-14 15:52,3.33,360.00,16.00,SCT
ATL,2023-01-14 16:52,4.44,330.00,16.00,FEW
ATL,2023-01-14 17:52,5.56,310.00,17.00,FEW
ATL,2023-01-14 18:52,6.11,330.00,17.00,FEW
ATL,2023-01-14 19:52,6.67,300.00,16.00,FEW
ATL,2023-01-14 20:52,6.11,340.00,18.00,CLR
ATL,2023-01-14 21:52,6.11,340.00,15.00,CLR
ATL,2023-01-14 22:52,4.44,310.00,13.00,FEW
ATL,2023-01-14 23:52,3.89,320.00,12.00,FEW
ATL,2023-01-15 00:52,2.78,330.00,9.00,CLR
ATL,2023-01-15 01:52,2.22,320.00,14.00,CLR
ATL,2023-01-15 02:52,2.22,340.00,12.00,FEW
ATL,2023-01-15 03:52,1.11,330.00,10.00,FEW
ATL,2023-01-15 04:52,0.00,310.00,7.00,FEW
ATL,2023-01-15 05:52,0.00,310.00,10.00,FEW
ATL,2023-01-15 06:52,-0.61,310.00,6.00,FEW
ATL,2023-01-15 07:52,-1.11,330.00,7.00,FEW
