station,valid,tmpc,drct,sknt,skyc1
HOU,2023-01-01 00:53,19.44,180.00,7.00,FEW
HOU,2023-01-01 01:53,17.78,180.00,8.00,FEW
HOU,2023-01-01 02:53,17.22,200.00,6.00,FEW
HOU,2023-01-01 03:53,16.67,180.00,8.00,FEW
HOU,2023-01-01 04:53,15.56,170.00,7.00,FEW
HOU,2023-01-01 05:53,15.00,190.00,3.00,FEW
HOU,2023-01-01 06:01,15.00,180.00,4.00,FEW
HOU,2023-01-01 06:08,15.00,0.00,0.00,BKN
HOU,2023-01-01 06:20,15.00,0.00,0.00,VV 
HOU,2023-01-01 06:27,15.00,0.00,0.00,VV 
HOU,2023-01-01 06:51,15.00,140.00,5.05,VV 
HOU,2023-01-01 06:53,15.00,140.00,5.00,VV 
HOU,2023-01-01 07:53,15.00,150.00,4.00,VV 
HOU,2023-01-01 08:30,14.44,130.00,3.00,VV 
HOU,2023-01-01 08:41,15.00,130.00,6.00,SCT
HOU,2023-01-01 08:51,15.00,160.00,5.05,FEW
HOU,2023-01-01 08:53,15.56,150.00,4.00,FEW
HOU,2023-01-01 09:15,15.56,160.00,4.00,BKN
HOU,2023-01-01 09:25,15.56,180.00,3.00,SCT
HOU,2023-01-01 09:53,16.11,170.00,6.00,SCT
HOU,2023-01-01 10:51,17.00,140.00,2.92,SCT
HOU,2023-01-01 10:53,16.67,150.00,3.00,SCT
HOU,2023-01-01 11:08,17.78,160.00,4.00,OVC
HOU,2023-01-01 11:21,17.78,150.00,3.00,VV 
HOU,2023-01-01 11:51,18.00,170.00,4.08,VV 
HOU,2023-01-01 11:53,17.78,170.00,4.00,VV 
HOU,2023-01-01 12:17,17.78,0.00,0.00,VV 
HOU,2023-01-01 12:51,18.00,0.00,0.00,VV 
HOU,2023-01-01 12:53,18.33,0.00,0.00,VV 
HOU,2023-01-01 13:53,18.33,140.00,5.00,VV 
HOU,2023-01-01 14:16,18.89,150.00,4.00,VV 
HOU,2023-01-01 14:44,18.89,140.00,3.00,VV 
HOU,2023-01-01 14:53,18.89,M,5.00,VV 
HOU,2023-01-01 15:49,21.00,180.00,6.00,VV 
HOU,2023-01-01 15:53,20.56,170.00,7.00,VV 
HOU,2023-01-01 16:36,21.11,170.00,7.00,OVC
HOU,2023-01-01 16:51,22.00,170.00,5.05,OVC
HOU,2023-01-01 16:53,21.67,180.00,5.00,OVC
HOU,2023-01-01 17:11,22.22,200.00,9.00,OVC
HOU,2023-01-01 17:53,22.78,180.00,7.00,BKN
HOU,2023-01-01 18:12,23.89,200.00,8.00,SCT
HOU,2023-01-01 18:51,25.00,200.00,9.91,SCT
HOU,2023-01-01 18:53,25.00,200.00,8.00,SCT
HOU,2023-01-01 19:53,26.67,200.00,11.00,FEW
HOU,2023-01-01 20:53,27.22,200.00,12.00,SCT
HOU,2023-01-01 21:53,27.22,200.00,13.00,SCT
HOU,2023-01-01 22:53,25.56,190.00,11.00,SCT
HOU,2023-01-01 23:53,23.89,180.00,7.00,BKN
HOU,2023-01-02 00:53,23.33,150.00,8.00,BKN
HOU,2023-01-02 01:53,22.22,150.00,8.00,BKN
HOU,2023-01-02 02:26,22.22,140.00,7.00,FEW
HOU,2023-01-02 02:38,22.22,140.00,7.00,BKN
HOU,2023-01-02 02:53,22.22,140.00,8.00,BKN
HOU,2023-01-02 03:53,22.22,160.00,11.00,OVC
HOU,2023-01-02 04:14,22.22,160.00,11.00,OVC
HOU,2023-01-02 04:34,22.22,160.00,9.00,OVC
HOU,2023-01-02 04:53,22.22,160.00,9.00,OVC
HOU,2023-01-02 05:26,22.22,170.00,12.00,OVC
HOU,2023-01-02 05:53,22.22,170.00,13.00,BKN
HOU,2023-01-02 06:53,22.78,160.00,10.00,BKN
HOU,2023-01-02 07:51,23.00,160.00,11.08,BKN
HOU,2023-01-02 07:53,22.78,160.00,11.00,BKN
HOU,2023-01-02 08:53,22.78,80.00,4.00,BKN
HOU,2023-01-02 09:53,22.22,160.00,8.00,BKN
HOU,2023-01-02 10:53,22.78,160.00,9.00,BKN
HOU,2023-01-02 11:53,23.33,160.00,14.00,BKN
HOU,2023-01-02 12:53,23.33,170.00,13.00,OVC
HOU,2023-01-02 13:53,23.33,170.00,13.00,BKN
HOU,2023-01-02 14:10,23.33,170.00,13.00,BKN
HOU,2023-01-02 14:53,23.89,170.00,12.00,BKN
HOU,2023-01-02 15:53,23.89,160.00,16.00,OVC
HOU,2023-01-02 16:25,24.44,170.00,14.00,OVC
HOU,2023-01-02 16:53,24.44,160.00,20.00,BKN
HOU,2023-01-02 17:53,25.00,180.00,15.00,BKN
HOU,2023-01-02 18:53,25.56,170.00,17.00,BKN
HOU,2023-01-02 19:51,24.00,180.00,14.97,BKN
HOU,2023-01-02 19:53,23.89,170.00,15.00,BKN
HOU,2023-01-02 20:53,24.44,180.00,17.00,BKN
HOU,2023-01-02 21:53,25.00,170.00,15.00,BKN
HOU,2023-01-02 22:53,24.44,180.00,21.00,BKN
HOU,2023-01-02 23:53,24.44,180.00,15.00,BKN
HOU,2023-01-03 00:53,24.44,180.00,16.00,OVC
HOU,2023-01-03 01:53,23.89,180.00,15.00,BKN
HOU,2023-01-03 02:53,23.33,180.00,13.00,BKN
HOU,2023-01-03 03:53,23.89,190.00,14.00,BKN
HOU,2023-01-03 04:53,23.33,190.00,13.00,SCT
HOU,2023-01-03 05:53,23.33,180.00,11.00,SCT
HOU,2023-01-03 06:53,23.33,190.00,14.00,FEW
HOU,2023-01-03 07:29,22.78,200.00,13.00,FEW
HOU,2023-01-03 07:53,22.78,200.00,12.00,FEW
HOU,2023-01-03 08:51,23.00,190.00,11.08,SCT
HOU,2023-01-03 08:53,22.78,190.00,11.00,SCT
HOU,2023-01-03 09:45,22.78,180.00,10.00,BKN
HOU,2023-01-03 09:53,22.78,190.00,12.00,BKN
HOU,2023-01-03 10:53,22.22,200.00,10.00,BKN
HOU,2023-01-03 11:53,22.78,230.00,8.00,BKN
HOU,2023-01-03 12:07,22.22,210.00,10.00,SCT
HOU,2023-01-03 12:42,22.22,210.00,10.00,SCT
HOU,2023-01-03 12:50,23.00,210.00,10.00,SCT
HOU,2023-01-03 12:53,22.78,210.00,10.00,BKN
HOU,2023-01-03 12:59,22.22,220.00,8.00,BKN
HOU,2023-01-03 13:08,22.22,280.00,8.00,SCT
HOU,2023-01-03 13:53,21.67,260.00,4.00,BKN
HOU,2023-01-03 14:21,22.22,240.00,3.00,BKN
HOU,2023-01-03 14:37,22.22,210.00,4.00,SCT
HOU,2023-01-03 14:53,22.78,220.00,4.00,SCT
HOU,2023-01-03 15:15,22.78,230.00,5.00,FEW
HOU,2023-01-03 15:43,22.78,240.00,3.00,BKN
HOU,2023-01-03 15:53,22.78,240.00,4.00,BKN
HOU,2023-01-03 16:20,23.33,270.00,4.00,SCT
HOU,2023-01-03 16:38,23.33,320.00,8.00,BKN
HOU,2023-01-03 16:51,23.00,330.00,7.00,SCT
HOU,2023-01-03 16:53,23.33,330.00,8.00,SCT
HOU,2023-01-03 17:53,23.89,350.00,11.00,FEW
HOU,2023-01-03 18:53,24.44,340.00,10.00,SCT
HOU,2023-01-03 19:53,24.44,340.00,10.00,SCT
HOU,2023-01-03 20:53,25.56,320.00,7.00,SCT
HOU,2023-01-03 21:53,25.56,340.00,11.00,BKN
HOU,2023-01-03 22:53,23.89,350.00,9.00,SCT
HOU,2023-01-03 23:53,21.67,360.00,5.00,SCT
HOU,2023-01-04 00:53,20.56,350.00,5.00,SCT
HOU,2023-01-04 01:53,20.00,10.00,5.00,SCT
HOU,2023-01-04 02:53,18.89,320.00,4.00,FEW
HOU,2023-01-04 03:53,17.78,0.00,0.00,BKN
HOU,2023-01-04 04:53,17.22,280.00,3.00,BKN
HOU,2023-01-04 05:53,15.56,300.00,4.00,BKN
HOU,2023-01-04 06:53,15.00,0.00,0.00,FEW
HOU,2023-01-04 07:53,13.89,320.00,6.00,FEW
HOU,2023-01-04 08:53,15.56,0.00,0.00,SCT
HOU,2023-01-04 09:53,15.56,0.00,0.00,SCT
HOU,2023-01-04 10:53,13.89,0.00,0.00,FEW
HOU,2023-01-04 11:53,13.33,0.00,0.00,CLR
HOU,2023-01-04 12:53,11.67,250.00,6.00,CLR
HOU,2023-01-04 13:53,12.78,250.00,7.00,CLR
HOU,2023-01-04 14:53,15.56,280.00,5.00,FEW
HOU,2023-01-04 15:53,19.44,290.00,9.00,FEW
HOU,2023-01-04 16:53,21.67,300.00,10.00,FEW
HOU,2023-01-04 17:53,22.22,310.00,9.00,FEW
HOU,2023-01-04 18:53,22.78,350.00,9.00,FEW
HOU,2023-01-04 19:53,22.78,310.00,5.00,FEW
HOU,2023-01-04 20:53,23.33,290.00,4.00,FEW
HOU,2023-01-04 21:53,23.33,310.00,9.00,FEW
HOU,2023-01-04 22:53,22.22,300.00,9.00,FEW
HOU,2023-01-04 23:53,20.56,0.00,0.00,CLR
HOU,2023-01-05 00:53,19.44,0.00,0.00,CLR
HOU,2023-01-05 01:53,15.00,0.00,0.00,CLR
HOU,2023-01-05 02:53,14.44,0.00,0.00,CLR
HOU,2023-01-05 03:53,14.44,60.00,4.00,CLR
HOU,2023-01-05 04:53,15.00,70.00,3.00,CLR
HOU,2023-01-05 05:53,14.44,80.00,3.00,CLR
HOU,2023-01-05 06:53,12.22,0.00,0.00,CLR
HOU,2023-01-05 07:53,12.78,0.00,0.00,CLR
HOU,2023-01-05 08:53,10.56,0.00,0.00,CLR
HOU,2023-01-05 09:53,9.44,0.00,0.00,CLR
HOU,2023-01-05 10:53,10.00,0.00,0.00,CLR
HOU,2023-01-05 11:53,9.44,350.00,4.00,CLR
HOU,2023-01-05 12:53,10.00,0.00,0.00,CLR
HOU,2023-01-05 13:53,10.56,0.00,0.00,FEW
HOU,2023-01-05 14:53,14.44,60.00,4.00,SCT
HOU,2023-01-05 15:53,17.78,50.00,5.00,SCT
HOU,2023-01-05 16:53,19.44,60.00,5.00,FEW
HOU,2023-01-05 17:53,20.56,40.00,4.00,FEW
HOU,2023-01-05 18:53,21.67,M,4.00,CLR
HOU,2023-01-05 19:53,22.78,M,4.00,CLR
HOU,2023-01-05 20:53,23.33,320.00,4.00,FEW
HOU,2023-01-05 21:53,23.89,0.00,0.00,CLR
HOU,2023-01-05 22:53,22.78,20.00,4.00,CLR
HOU,2023-01-05 23:53,19.44,110.00,5.00,CLR
HOU,2023-01-06 00:53,18.33,90.00,3.00,CLR
HOU,2023-01-06 01:53,17.22,120.00,4.00,CLR
HOU,2023-01-06 02:53,16.11,80.00,5.00,CLR
HOU,2023-01-06 03:53,15.00,110.00,4.00,CLR
HOU,2023-01-06 04:53,14.44,90.00,4.00,CLR
HOU,2023-01-06 05:53,14.44,80.00,5.00,FEW
HOU,2023-01-06 06:53,13.89,90.00,5.00,FEW
HOU,2023-01-06 07:53,12.78,100.00,4.00,CLR
HOU,2023-01-06 08:53,12.78,90.00,3.00,FEW
HOU,2023-01-06 09:53,12.22,0.00,0.00,CLR
HOU,2023-01-06 10:53,11.67,0.00,0.00,CLR
HOU,2023-01-06 11:53,12.22,100.00,3.00,CLR
HOU,2023-01-06 12:53,13.33,90.00,4.00,CLR
HOU,2023-01-06 13:53,14.44,100.00,6.00,CLR
HOU,2023-01-06 14:53,17.22,110.00,6.00,CLR
HOU,2023-01-06 15:53,20.00,120.00,5.00,CLR
HOU,2023-01-06 16:53,22.78,140.00,8.00,CLR
HOU,2023-01-06 17:53,24.44,180.00,14.00,SCT
HOU,2023-01-06 18:53,25.56,190.00,13.00,SCT
HOU,2023-01-06 19:53,25.56,170.00,16.00,FEW
HOU,2023-01-06 20:53,25.56,180.00,15.00,FEW
HOU,2023-01-06 21:53,25.00,180.00,16.00,FEW
HOU,2023-01-06 22:53,23.89,170.00,14.00,FEW
HOU,2023-01-06 23:53,22.22,160.00,11.00,CLR
HOU,2023-01-07 00:53,20.56,160.00,10.00,CLR
HOU,2023-01-07 01:53,20.00,160.00,7.00,CLR
HOU,2023-01-07 02:53,18.89,160.00,7.00,CLR
HOU,2023-01-07 03:53,18.89,190.00,8.00,CLR
HOU,2023-01-07 04:53,18.33,150.00,6.00,CLR
HOU,2023-01-07 05:53,18.33,150.00,6.00,CLR
HOU,2023-01-07 06:53,17.22,170.00,4.00,FEW
HOU,2023-01-07 07:53,17.78,150.00,7.00,SCT
HOU,2023-01-07 08:53,18.33,150.00,6.00,FEW
HOU,2023-01-07 09:53,16.11,M,M,CLR
HOU,2023-01-07 10:53,17.22,0.00,0.00,BKN
HOU,2023-01-07 11:53,16.11,0.00,0.00,SCT
HOU,2023-01-07 12:11,16.67,80.00,3.00,BKN
HOU,2023-01-07 12:53,16.67,0.00,0.00,BKN
HOU,2023-01-07 13:53,18.33,110.00,3.00,FEW
HOU,2023-01-07 14:53,20.00,80.00,3.00,FEW
HOU,2023-01-07 15:53,22.22,0.00,0.00,FEW
HOU,2023-01-07 16:53,23.89,200.00,9.00,SCT
HOU,2023-01-07 17:53,24.44,250.00,7.00,SCT
HOU,2023-01-07 18:53,27.22,210.00,9.00,FEW
HOU,2023-01-07 19:53,26.67,220.00,7.00,BKN
HOU,2023-01-07 20:53,27.22,190.00,8.00,FEW
HOU,2023-01-07 21:53,26.11,170.00,10.00,FEW
HOU,2023-01-07 22:53,25.00,150.00,8.00,FEW
HOU,2023-01-07 23:53,23.89,170.00,12.00,FEW
HOU,2023-01-08 00:53,22.78,150.00,8.00,FEW
HOU,2023-01-08 01:53,21.67,160.00,8.00,FEW
HOU,2023-01-08 02:53,21.67,160.00,9.00,FEW
HOU,2023-01-08 03:53,21.67,170.00,10.00,FEW
HOU,2023-01-08 04:53,21.67,170.00,9.00,FEW
HOU,2023-01-08 05:33,21.67,170.00,10.00,FEW
HOU,2023-01-08 05:53,21.67,180.00,9.00,FEW
HOU,2023-01-08 06:39,18.33,320.00,12.00,FEW
HOU,2023-01-08 06:51,18.00,360.00,4.08,FEW
HOU,2023-01-08 06:53,18.33,30.00,3.00,FEW
HOU,2023-01-08 07:53,18.33,90.00,8.00,BKN
HOU,2023-01-08 08:23,17.78,280.00,6.00,FEW
HOU,2023-01-08 08:36,18.33,20.00,8.00,OVC
HOU,2023-01-08 08:51,18.00,330.00,7.00,FEW
HOU,2023-01-08 08:53,18.33,320.00,7.00,FEW
HOU,2023-01-08 09:29,17.78,350.00,8.00,FEW
HOU,2023-01-08 09:51,18.00,10.00,8.94,BKN
HOU,2023-01-08 09:53,17.78,10.00,10.00,BKN
HOU,2023-01-08 10:53,15.56,350.00,12.00,BKN
HOU,2023-01-08 11:32,15.00,50.00,5.00,BKN
HOU,2023-01-08 11:53,14.44,60.00,11.00,BKN
HOU,2023-01-08 12:53,14.44,340.00,16.00,BKN
HOU,2023-01-08 13:16,13.89,360.00,12.00,BKN
HOU,2023-01-08 13:51,13.00,10.00,14.97,BKN
HOU,2023-01-08 13:53,13.33,10.00,14.00,BKN
HOU,2023-01-08 14:53,13.89,350.00,8.00,BKN
HOU,2023-01-08 15:00,13.33,350.00,6.00,FEW
HOU,2023-01-08 15:15,13.89,350.00,8.00,FEW
HOU,2023-01-08 15:53,15.56,10.00,8.00,SCT
HOU,2023-01-08 16:53,16.11,50.00,7.00,FEW
HOU,2023-01-08 17:53,17.22,350.00,9.00,FEW
HOU,2023-01-08 18:53,18.89,10.00,11.00,FEW
HOU,2023-01-08 19:53,20.56,20.00,11.00,FEW
HOU,2023-01-08 20:53,21.67,20.00,9.00,CLR
HOU,2023-01-08 21:53,21.67,20.00,9.00,CLR
HOU,2023-01-08 22:53,20.56,20.00,7.00,CLR
HOU,2023-01-08 23:53,19.44,20.00,7.00,FEW
HOU,2023-01-09 00:53,17.78,10.00,6.00,FEW
HOU,2023-01-09 01:53,17.22,10.00,7.00,FEW
HOU,2023-01-09 02:53,16.11,20.00,7.00,FEW
HOU,2023-01-09 03:53,16.11,30.00,7.00,SCT
HOU,2023-01-09 04:53,15.00,40.00,5.00,BKN
HOU,2023-01-09 05:53,14.44,60.00,4.00,BKN
HOU,2023-01-09 06:53,13.89,40.00,6.00,SCT
HOU,2023-01-09 07:53,12.78,60.00,8.00,SCT
HOU,2023-01-09 08:53,11.67,90.00,4.00,SCT
HOU,2023-01-09 09:53,11.67,10.00,4.00,SCT
HOU,2023-01-09 10:53,12.22,60.00,4.00,SCT
HOU,2023-01-09 11:53,12.22,100.00,4.00,FEW
HOU,2023-01-09 12:53,12.22,70.00,6.00,SCT
HOU,2023-01-09 13:53,12.78,80.00,6.00,FEW
HOU,2023-01-09 14:53,14.44,80.00,8.00,SCT
HOU,2023-01-09 15:53,15.56,100.00,9.00,BKN
HOU,2023-01-09 16:53,17.22,110.00,12.00,SCT
HOU,2023-01-09 17:53,18.33,120.00,9.00,SCT
HOU,2023-01-09 18:53,18.89,120.00,9.00,SCT
HOU,2023-01-09 19:53,18.89,130.00,12.00,SCT
HOU,2023-01-09 20:53,19.44,110.00,8.00,SCT
HOU,2023-01-09 21:53,19.44,140.00,9.00,FEW
HOU,2023-01-09 22:53,18.33,110.00,7.00,FEW
HOU,2023-01-09 23:53,16.67,120.00,7.00,FEW
HOU,2023-01-10 00:53,15.56,110.00,5.00,FEW
HOU,2023-01-10 01:53,15.56,140.00,4.00,FEW
HOU,2023-01-10 02:08,15.56,130.00,4.00,FEW
HOU,2023-01-10 02:45,15.00,140.00,3.00,FEW
HOU,2023-01-10 02:53,15.56,0.00,0.00,SCT
HOU,2023-01-10 03:27,15.56,100.00,4.00,FEW
HOU,2023-01-10 03:53,15.56,130.00,4.00,SCT
HOU,2023-01-10 04:07,15.56,150.00,3.00,BKN
HOU,2023-01-10 04:53,15.56,140.00,5.00,BKN
HOU,2023-01-10 05:39,15.56,100.00,8.00,SCT
HOU,2023-01-10 05:51,16.00,110.00,7.00,BKN
HOU,2023-01-10 05:53,15.56,110.00,7.00,BKN
HOU,2023-01-10 06:36,16.11,100.00,9.00,BKN
HOU,2023-01-10 06:53,16.11,80.00,9.00,OVC
HOU,2023-01-10 07:23,15.56,100.00,10.00,OVC
HOU,2023-01-10 07:30,15.56,170.00,6.00,OVC
HOU,2023-01-10 07:37,15.56,170.00,7.00,VV 
HOU,2023-01-10 07:53,15.56,160.00,4.00,VV 
HOU,2023-01-10 08:34,15.56,0.00,0.00,VV 
HOU,2023-01-10 08:53,15.56,0.00,0.00,VV 
HOU,2023-01-10 09:53,16.11,130.00,3.00,VV 
HOU,2023-01-10 10:53,16.11,0.00,0.00,VV 
HOU,2023-01-10 11:31,16.11,0.00,0.00,BKN
HOU,2023-01-10 11:44,16.11,160.00,4.00,BKN
HOU,2023-01-10 11:53,16.11,160.00,5.00,BKN
HOU,2023-01-10 12:10,16.11,160.00,4.00,BKN
HOU,2023-01-10 12:29,16.11,0.00,0.00,VV 
HOU,2023-01-10 12:51,16.00,0.00,0.00,VV 
HOU,2023-01-10 12:53,16.11,0.00,0.00,VV 
HOU,2023-01-10 13:02,15.56,0.00,0.00,VV 
HOU,2023-01-10 13:26,16.11,100.00,3.00,VV 
HOU,2023-01-10 13:28,16.11,120.00,3.00,VV 
HOU,2023-01-10 13:53,16.11,0.00,0.00,VV 
HOU,2023-01-10 14:40,16.67,0.00,0.00,VV 
HOU,2023-01-10 14:53,16.67,150.00,3.00,VV 
HOU,2023-01-10 15:30,17.78,180.00,5.00,OVC
HOU,2023-01-10 15:53,17.78,230.00,3.00,OVC
HOU,2023-01-10 16:09,18.33,260.00,5.00,BKN
HOU,2023-01-10 16:31,19.44,240.00,5.00,SCT
HOU,2023-01-10 16:51,20.00,210.00,6.03,BKN
HOU,2023-01-10 16:53,20.00,220.00,7.00,BKN
HOU,2023-01-10 17:51,22.00,240.00,8.94,SCT
HOU,2023-01-10 17:53,21.67,240.00,8.00,SCT
HOU,2023-01-10 18:53,23.33,220.00,12.00,SCT
HOU,2023-01-10 19:53,24.44,250.00,10.00,FEW
HOU,2023-01-10 20:53,25.56,230.00,13.00,FEW
HOU,2023-01-10 21:53,25.56,200.00,11.00,FEW
HOU,2023-01-10 22:53,25.00,210.00,9.00,FEW
HOU,2023-01-10 23:53,22.22,200.00,9.00,FEW
HOU,2023-01-11 00:53,21.67,200.00,11.00,CLR
HOU,2023-01-11 01:53,20.00,200.00,11.00,CLR
HOU,2023-01-11 02:53,18.33,200.00,9.00,CLR
HOU,2023-01-11 03:53,17.22,200.00,10.00,FEW
HOU,2023-01-11 04:07,17.22,200.00,8.00,FEW
HOU,2023-01-11 04:53,16.67,200.00,8.00,BKN
HOU,2023-01-11 05:53,18.33,210.00,11.00,BKN
HOU,2023-01-11 06:22,18.33,210.00,12.00,BKN
HOU,2023-01-11 06:53,19.44,210.00,10.00,BKN
HOU,2023-01-11 07:53,20.00,210.00,12.00,BKN
HOU,2023-01-11 08:39,20.56,220.00,11.00,OVC
HOU,2023-01-11 08:53,20.56,210.00,15.00,BKN
HOU,2023-01-11 09:53,21.11,220.00,13.00,BKN
HOU,2023-01-11 10:26,21.11,230.00,11.00,BKN
HOU,2023-01-11 10:53,21.11,220.00,13.00,BKN
HOU,2023-01-11 11:53,21.67,230.00,11.00,BKN
HOU,2023-01-11 12:53,21.67,230.00,9.00,OVC
HOU,2023-01-11 13:53,21.67,220.00,11.00,BKN
HOU,2023-01-11 14:53,21.67,230.00,14.00,OVC
HOU,2023-01-11 15:53,22.78,220.00,11.00,OVC
HOU,2023-01-11 16:53,23.33,230.00,14.00,BKN
HOU,2023-01-11 17:15,23.89,230.00,14.00,SCT
HOU,2023-01-11 17:53,25.56,210.00,18.00,SCT
HOU,2023-01-11 18:53,26.67,200.00,20.00,SCT
HOU,2023-01-11 19:53,27.78,210.00,19.00,SCT
HOU,2023-01-11 20:53,27.22,220.00,14.00,SCT
HOU,2023-01-11 21:53,26.67,200.00,15.00,SCT
HOU,2023-01-11 22:53,25.00,190.00,16.00,FEW
HOU,2023-01-11 23:53,23.33,190.00,14.00,SCT
HOU,2023-01-12 00:09,23.33,210.00,11.00,BKN
HOU,2023-01-12 00:53,22.78,200.00,15.00,BKN
HOU,2023-01-12 01:53,22.22,200.00,17.00,BKN
HOU,2023-01-12 02:33,21.67,210.00,16.00,BKN
HOU,2023-01-12 02:53,21.67,210.00,13.00,OVC
HOU,2023-01-12 03:51,22.00,200.00,15.94,BKN
HOU,2023-01-12 03:53,21.67,200.00,15.00,BKN
HOU,2023-01-12 04:53,21.67,200.00,16.00,BKN
HOU,2023-01-12 05:53,21.67,210.00,14.00,BKN
HOU,2023-01-12 06:53,21.67,210.00,15.00,BKN
HOU,2023-01-12 07:53,21.67,220.00,12.00,BKN
HOU,2023-01-12 08:53,22.22,230.00,13.00,BKN
HOU,2023-01-12 09:53,22.22,250.00,15.00,BKN
HOU,2023-01-12 10:53,21.11,280.00,13.00,SCT
HOU,2023-01-12 11:07,20.56,280.00,13.00,FEW
HOU,2023-01-12 11:53,20.00,290.00,13.00,SCT
HOU,2023-01-12 12:53,18.89,310.00,11.00,FEW
HOU,2023-01-12 13:53,17.78,310.00,13.00,BKN
HOU,2023-01-12 14:53,17.22,320.00,17.00,BKN
HOU,2023-01-12 15:53,16.67,320.00,17.00,BKN
HOU,2023-01-12 16:53,16.11,310.00,17.00,BKN
HOU,2023-01-12 17:53,16.11,310.00,18.00,BKN
HOU,2023-01-12 18:53,15.56,330.00,13.00,BKN
HOU,2023-01-12 19:53,17.22,310.00,15.00,BKN
HOU,2023-01-12 20:53,17.22,320.00,16.00,SCT
HOU,2023-01-12 21:53,18.33,310.00,11.00,SCT
HOU,2023-01-12 22:53,16.67,320.00,15.00,SCT
HOU,2023-01-12 23:53,15.56,330.00,17.00,FEW
HOU,2023-01-13 00:53,15.00,330.00,10.00,CLR
HOU,2023-01-13 01:53,14.44,340.00,15.00,CLR
HOU,2023-01-13 02:53,13.33,340.00,9.00,CLR
HOU,2023-01-13 03:53,12.78,340.00,12.00,CLR
HOU,2023-01-13 04:53,12.22,350.00,11.00,CLR
HOU,2023-01-13 05:53,11.67,350.00,16.00,CLR
HOU,2023-01-13 06:53,10.56,360.00,17.00,CLR
HOU,2023-01-13 07:53,10.00,360.00,12.00,CLR
HOU,2023-01-13 08:53,9.44,360.00,13.00,CLR
HOU,2023-01-13 09:53,8.89,350.00,13.00,CLR
HOU,2023-01-13 10:53,8.33,350.00,14.00,CLR
HOU,2023-01-13 11:53,8.33,360.00,18.00,CLR
HOU,2023-01-13 12:53,7.78,10.00,10.00,FEW
HOU,2023-01-13 13:53,7.22,350.00,11.00,FEW
HOU,2023-01-13 14:53,8.89,360.00,15.00,FEW
HOU,2023-01-13 15:53,10.56,340.00,10.00,FEW
HOU,2023-01-13 16:53,12.78,350.00,9.00,FEW
HOU,2023-01-13 17:53,14.44,330.00,10.00,FEW
HOU,2023-01-13 18:53,15.56,320.00,15.00,FEW
HOU,2023-01-13 19:53,16.67,340.00,14.00,CLR
HOU,2023-01-13 20:53,17.22,340.00,12.00,CLR
HOU,2023-01-13 21:53,16.67,330.00,12.00,FEW
HOU,2023-01-13 22:53,16.11,340.00,13.00,FEW
HOU,2023-01-13 23:53,13.89,340.00,8.00,CLR
HOU,2023-01-14 00:53,11.67,340.00,6.00,CLR
HOU,2023-01-14 01:53,12.22,340.00,5.00,CLR
HOU,2023-01-14 02:53,11.11,360.00,5.00,CLR
HOU,2023-01-14 03:53,10.56,0.00,0.00,CLR
HOU,2023-01-14 04:53,8.89,340.00,3.00,CLR
HOU,2023-01-14 05:53,10.00,20.00,3.00,FEW
HOU,2023-01-14 06:53,8.89,340.00,4.00,FEW
HOU,2023-01-14 07:53,7.78,10.00,5.00,SCT
HOU,2023-01-14 08:53,5.56,10.00,3.00,SCT
HOU,2023-01-14 09:53,6.67,0.00,0.00,FEW
HOU,2023-01-14 10:53,5.56,0.00,0.00,FEW
HOU,2023-01-14 11:53,5.00,0.00,0.00,FEW
HOU,2023-01-14 12:53,5.00,0.00,0.00,FEW
HOU,2023-01-14 13:53,6.11,70.00,4.00,FEW
HOU,2023-01-14 14:53,10.00,90.00,4.00,FEW
HOU,2023-01-14 15:53,12.78,130.00,7.00,FEW
HOU,2023-01-14 16:53,15.00,140.00,9.00,BKN
HOU,2023-01-14 17:53,15.56,110.00,9.00,BKN
HOU,2023-01-14 18:53,16.67,160.00,6.00,BKN
HOU,2023-01-14 19:53,16.67,100.00,10.00,FEW
HOU,2023-01-14 20:53,16.67,100.00,13.00,FEW
HOU,2023-01-14 21:53,16.11,130.00,13.00,FEW
HOU,2023-01-14 22:53,15.56,140.00,9.00,CLR
HOU,2023-01-14 23:53,13.89,160.00,10.00,CLR
HOU,2023-01-15 00:53,12.22,140.00,9.00,CLR
HOU,2023-01-15 01:53,11.67,120.00,9.00,CLR
HOU,2023-01-15 02:53,11.67,120.00,8.00,CLR
HOU,2023-01-15 03:53,11.11,130.00,7.00,CLR
HOU,2023-01-15 04:53,11.11,140.00,7.00,CLR
HOU,2023-01-15 05:53,11.11,150.00,6.00,CLR
HOU,2023-01-15 06:53,10.00,120.00,7.00,CLR
HOU,2023-01-15 07:53,12.22,120.00,6.00,BKN
HOU,2023-01-15 08:53,12.78,140.00,7.00,SCT
HOU,2023-01-15 09:53,12.22,140.00,8.00,SCT
HOU,2023-01-15 10:53,13.89,130.00,8.00,BKN
HOU,2023-01-15 11:53,14.44,140.00,7.00,BKN
HOU,2023-01-15 12:53,14.44,140.00,8.00,FEW
HOU,2023-01-15 13:53,15.56,140.00,6.00,BKN
HOU,2023-01-15 14:53,17.22,140.00,5.00,BKN
HOU,2023-01-15 15:53,20.00,150.00,9.00,BKN
HOU,2023-01-15 16:53,21.67,190.00,15.00,BKN
HOU,2023-01-15 17:53,22.22,170.00,13.00,FEW
HOU,2023-01-15 18:53,22.78,170.00,17.00,SCT
